Stations_ID; Mess_Datum_Beginn; Mess_Datum_Ende; Qualitaets_Niveau; Art; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR;LUFTTEMPERATUR_MINIMUM;WINDSTAERKE;BEDECKUNGSGRAD; SONNENSCHEINDAUER; NIEDERSCHLAGSHOEHE; max(LUFTTEMPERATUR_MAXIMUM);min(LUFTTEMPERATUR_MINIMUM);max(WINDSPITZE_MAXIMUM); max(NIEDERSCHLAGSHOEHE);eor
  3137;19630401;19630430;   5;   1;   16.3;  11.0;    5.6;    1.50;  5.20;  -999;    24.4;  22.4;  -2.50;  -999;    6.8;eor
  3137;19630501;19630531;   5;   1;   19.9;  14.1;    8.0;    1.50;  4.64;  -999;    18.1;  27.4;   0.50;  -999;    3.3;eor
  3137;19630601;19630630;   5;   1;   23.5;  17.2;   11.4;    1.20;  5.04;  -999;    34.7;  27.4;   8.50;  -999;    5.7;eor
  3137;19630701;19630731;   5;   1;   26.6;  20.0;   13.2;    1.30;  3.68;  -999;    50.5;  33.9;   7.50;  -999;   37.4;eor
  3137;19630801;19630831;   5;   1;   23.3;  17.3;   11.7;    1.10;  5.52;  -999;   122.0;  36.5;   5.50;  -999;   26.9;eor
  3137;19630901;19630930;   5;   1;   21.3;  15.5;   10.2;    1.00;  4.00;  -999;    37.4;  27.0;   3.50;  -999;   14.9;eor
  3137;19631001;19631031;   5;   1;   13.1;   8.5;    4.6;    0.90;  4.96;  -999;    35.3;  18.3;  -0.40;  -999;   18.4;eor
  3137;19631101;19631130;   5;   1;   11.3;   8.1;    4.6;    1.40;  6.08;  -999;    81.8;  15.9;   0.00;  -999;   32.2;eor
  3137;19631201;19631231;   5;   1;    0.6;  -1.8;   -4.7;    1.10;  5.28;  -999;     6.3;   5.9; -12.50;  -999;    2.6;eor
  3137;19640101;19640131;   5;   1;    0.9;  -1.3;   -3.8;    0.80;  6.24;  -999;    14.2;   5.9; -12.00;  -999;    6.9;eor
  3137;19640201;19640229;   5;   1;    5.8;   3.2;    0.1;    1.30;  5.12;  -999;    27.8;  10.4;  -5.50;  -999;    8.4;eor
  3137;19640301;19640331;   5;   1;    7.3;   3.4;   -0.2;    1.90;  5.60;  -999;    48.6;  14.1;  -6.00;  -999;   15.2;eor
  3137;19640401;19640430;   5;   1;   16.0;  10.4;    5.2;    1.20;  5.04;  -999;    50.8;  24.5;   0.80;  -999;    9.2;eor
  3137;19640501;19640531;   5;   1;   21.9;  15.5;    8.9;    1.10;  4.08;  -999;    53.7;  28.5;   3.60;  -999;   15.2;eor
  3137;19640601;19640630;   5;   1;   25.3;  18.9;   11.9;    1.70;  3.68;  -999;    27.4;  33.4;   4.90;  -999;    8.3;eor
  3137;19640701;19640731;   5;   1;   27.8;  20.7;   12.9;    1.60;  3.28;  -999;    34.8;  35.9;   5.40;  -999;   29.5;eor
  3137;19640801;19640831;   5;   1;   24.5;  18.4;   12.2;    1.70;  4.64;  -999;    26.6;  35.3;   6.20;  -999;    9.5;eor
  3137;19640901;19640930;   5;   1;   21.3;  15.0;    9.4;    1.60;  3.60;  -999;    46.1;  29.3;   4.00;  -999;   12.1;eor
  3137;19641001;19641031;   5;   1;   12.5;   8.3;    4.4;    1.50;  5.20;  -999;    38.5;  20.8;  -2.50;  -999;    8.4;eor
  3137;19641101;19641130;   5;   1;    9.0;   6.7;    3.9;    1.60;  6.40;  -999;    93.5;  13.4;  -1.30;  -999;   19.6;eor
  3137;19641201;19641231;   5;   1;    3.5;   1.7;   -1.2;    1.30;  6.48;  -999;    22.8;   8.9; -12.70;  -999;    7.2;eor
  3137;19650101;19650131;   5;   1;    4.5;   2.7;    0.5;    1.30;  6.72;  -999;    95.3;  10.9;  -3.50;  -999;   18.1;eor
  3137;19650201;19650228;   5;   1;    3.2;   0.7;   -2.1;    1.60;  6.32;  -999;    11.3;   6.2;  -8.40;  -999;    2.6;eor
  3137;19650301;19650331;   5;   1;    9.5;   5.1;    0.6;    1.20;  6.40;  -999;    58.3;  19.4; -10.00;  -999;   12.2;eor
  3137;19650401;19650430;   5;   1;   13.8;   8.7;    4.0;    1.50;  5.76;  -999;    98.6;  20.9;  -0.50;  -999;   14.6;eor
  3137;19650501;19650531;   5;   1;   19.1;  13.6;    7.9;    1.90;  4.88;  -999;    70.2;  28.0;   0.60;  -999;   13.0;eor
  3137;19650601;19650630;   5;   1;   22.4;  17.4;   11.9;    2.00;  5.36;  -999;   128.4;  30.1;   6.20;  -999;   29.9;eor
  3137;19650701;19650731;   5;   1;   22.8;  16.7;   11.7;    1.70;  6.16;  -999;   107.5;  31.9;   8.40;  -999;   21.6;eor
  3137;19650801;19650831;   5;   1;   22.9;  16.4;   10.9;    1.50;  4.56;  -999;    62.9;  28.6;   6.20;  -999;   18.6;eor
  3137;19650901;19650930;   5;   1;   18.6;  13.1;    8.9;    1.40;  5.12;  -999;    57.1;  24.0;   4.80;  -999;   12.4;eor
  3137;19651001;19651031;   5;   1;   13.3;   8.7;    4.3;    1.60;  3.52;  -999;     6.6;  20.4;  -2.00;  -999;    4.5;eor
  3137;19651101;19651130;   5;   1;    5.7;   3.1;    0.4;    2.00;  6.32;  -999;    94.4;  14.7;  -7.50;  -999;   19.0;eor
  3137;19651201;19651231;   5;   1;    6.4;   4.1;    1.4;    1.60;  6.72;  -999;   124.9;  12.8;  -3.50;  -999;   20.7;eor
  3137;19660101;19660131;   5;   1;    1.5;  -0.8;   -3.2;    1.40;  5.68;  -999;    28.4;  11.8; -13.40;  -999;   10.6;eor
  3137;19660201;19660228;   5;   1;    9.7;   6.7;    3.7;    1.30;  6.88;  -999;    50.9;  16.0;  -0.90;  -999;    7.2;eor
  3137;19660301;19660331;   5;   1;    9.8;   5.4;    1.0;    2.10;  5.68;  -999;    37.7;  15.0;  -4.00;  -999;    7.5;eor
  3137;19660401;19660430;   5;   1;   16.2;  11.1;    6.4;    1.50;  5.84;  -999;    63.9;  22.5;   0.00;  -999;    9.2;eor
  3137;19660501;19660531;   5;   1;   21.1;  15.4;    9.2;    1.90;  4.48;  -999;    33.2;  28.4;   3.00;  -999;    7.3;eor
  3137;19660601;19660630;   5;   1;   24.0;  18.4;   12.7;    1.70;  5.04;  -999;   130.7;  31.2;   6.90;  -999;   35.9;eor
  3137;19660701;19660731;   5;   1;   21.9;  17.0;   11.9;    1.30;  6.08;  -999;    90.4;  28.4;   7.30;  -999;   16.5;eor
  3137;19660801;19660831;   5;   1;   22.7;  17.4;   12.8;    1.70;  5.44;  -999;    60.9;  34.5;   6.80;  -999;   22.7;eor
  3137;19660901;19660930;   5;   1;   21.0;  15.0;   10.0;    1.40;  4.00;  -999;    17.5;  27.6;   4.20;  -999;    6.1;eor
  3137;19661001;19661031;   5;   1;   15.9;  12.2;    9.3;    1.40;  6.16;  -999;    92.2;  25.0;  -1.10;  -999;   29.3;eor
  3137;19661101;19661130;   5;   1;    5.3;   3.1;    0.7;    1.20;  6.64;  -999;    68.1;  12.8;  -2.80;  -999;   14.2;eor
  3137;19661201;19661231;   5;   1;    5.7;   3.3;    0.6;    1.80;  6.56;  -999;    79.9;  10.9;  -3.60;  -999;   13.4;eor
  3137;19670101;19670131;   5;   1;    4.6;   2.3;   -0.4;    1.40;  6.00;  -999;    15.3;  11.8; -10.20;  -999;    4.0;eor
  3137;19670201;19670228;   5;   1;    8.0;   4.4;    1.2;    1.80;  5.12;  -999;    39.6;  14.3;  -4.90;  -999;    9.8;eor
  3137;19670301;19670331;   5;   1;   11.7;   7.2;    2.9;    1.70;  5.20;  -999;    35.0;  16.2;  -1.00;  -999;   11.4;eor
  3137;19670401;19670430;   5;   1;   14.3;   9.1;    3.6;    1.70;  4.48;  -999;    47.2;  22.3;  -2.00;  -999;   21.4;eor
  3137;19670501;19670531;   5;   1;   20.2;  14.5;    8.4;    1.90;  4.48;  -999;    70.0;  28.5;   0.00;  -999;   21.2;eor
  3137;19670601;19670630;   5;   1;   22.5;  17.1;   11.2;    1.70;  4.56;  -999;    32.1;  31.3;   5.50;  -999;    5.7;eor
  3137;19670701;19670731;   5;   1;   27.3;  21.0;   14.7;    1.40;  3.60;  -999;    52.1;  33.3;  10.90;  -999;   18.6;eor
  3137;19670801;19670831;   5;   1;   24.3;  18.3;   13.1;    1.60;  4.56;  -999;    73.3;  30.5;   8.60;  -999;   24.1;eor
  3137;19670901;19670930;   5;   1;   19.8;  14.5;   10.5;    1.30;  5.76;  -999;   104.6;  26.1;   6.50;  -999;   47.1;eor
  3137;19671001;19671031;   5;   1;   16.1;  11.6;    8.3;    1.70;  5.68;  -999;    76.7;  21.1;   0.60;  -999;   24.8;eor
  3137;19671101;19671130;   5;   1;    7.0;   4.2;    1.5;    1.60;  5.60;  -999;    54.1;  12.3;  -3.00;  -999;   11.5;eor
  3137;19671201;19671231;   5;   1;    3.3;   1.5;   -1.0;    1.50;  6.64;  -999;    57.2;  10.7;  -8.50;  -999;   16.4;eor
  3137;19680101;19680131;   5;   1;    3.1;   0.8;   -2.0;    1.80;  6.64;  -999;    56.2;  10.7; -15.70;  -999;   15.2;eor
  3137;19680201;19680229;   5;   1;    5.3;   2.6;    0.1;    1.30;  6.40;  -999;    68.4;   9.7;  -6.10;  -999;   12.6;eor
  3137;19680301;19680331;   5;   1;   11.2;   6.4;    1.8;    1.70;  4.80;  -999;    27.7;  25.2;  -3.50;  -999;    6.8;eor
  3137;19680401;19680430;   5;   1;   16.8;  11.1;    5.9;    1.60;  3.52;  -999;    63.1;  28.9;  -1.00;  -999;   19.8;eor
  3137;19680501;19680531;   5;   1;   18.3;  13.0;    8.2;    2.10;  5.20;  -999;    49.1;  25.9;   2.60;  -999;   10.8;eor
  3137;19680601;19680630;   5;   1;   22.6;  17.5;   12.5;    1.90;  5.36;  -999;    58.0;  28.0;   7.50;  -999;   14.8;eor
  3137;19680701;19680731;   5;   1;   23.8;  18.4;   12.8;    1.90;  4.96;  -999;    53.8;  31.4;   7.50;  -999;   17.0;eor
  3137;19680801;19680831;   5;   1;   22.2;  17.2;   13.5;    1.40;  5.76;  -999;   196.4;  27.3;   7.80;  -999;   38.7;eor
  3137;19680901;19680930;   5;   1;   19.0;  14.7;   11.2;    1.30;  5.60;  -999;    85.2;  24.8;   8.00;  -999;   12.3;eor
  3137;19681001;19681031;   5;   1;   14.2;  11.0;    8.6;    1.50;  6.40;  -999;    42.8;  20.3;   2.20;  -999;    8.9;eor
  3137;19681101;19681130;   5;   1;    6.4;   4.5;    2.8;    1.60;  6.72;  -999;    19.4;  16.3;  -1.80;  -999;    5.5;eor
  3137;19681201;19681231;   5;   1;    1.5;  -0.1;   -1.9;    1.40;  6.48;  -999;    37.6;   7.4;  -8.50;  -999;   10.8;eor
  3137;19690101;19690131;   5;   1;    4.2;   2.2;    0.3;    1.20;  7.20;  -999;    23.3;  10.5;  -4.10;  -999;    3.2;eor
  3137;19690201;19690228;   5;   1;    2.0;  -0.6;   -3.4;    1.30;  5.60;  -999;    51.0;   7.9; -14.30;  -999;    9.0;eor
  3137;19690301;19690331;   5;   1;    7.5;   4.2;    1.1;    2.00;  5.68;  -999;    44.8;  14.4;  -3.30;  -999;   10.7;eor
  3137;19690401;19690430;   5;   1;   14.0;   9.5;    5.4;    2.30;  5.04;  -999;    43.3;  23.5;  -1.00;  -999;   11.4;eor
  3137;19690501;19690531;   5;   1;   20.3;  14.8;    9.9;    2.10;  5.04;  -999;    79.9;  29.5;   3.80;  -999;   18.0;eor
  3137;19690601;19690630;   5;   1;   21.2;  16.6;   12.0;    2.20;  5.68;  -999;    50.8;  27.4;   7.30;  -999;   14.2;eor
  3137;19690701;19690731;   5;   1;   25.7;  20.2;   15.3;    1.80;  4.56;  -999;    51.7;  32.2;   8.00;  -999;   13.3;eor
  3137;19690801;19690831;   5;   1;   23.4;  18.1;   14.2;    1.90;  4.88;  -999;   121.8;  30.5;   8.60;  -999;   31.3;eor
  3137;19690901;19690930;   5;   1;   20.5;  15.2;   10.8;    1.50;  3.92;  -999;     8.5;  25.6;   4.90;  -999;    4.8;eor
  3137;19691001;19691031;   5;   1;   13.7;  10.1;    7.1;    1.20;  5.76;  -999;     8.9;  20.1;   3.60;  -999;    3.2;eor
  3137;19691101;19691130;   5;   1;    8.9;   6.1;    3.3;    2.00;  5.92;  -999;    63.9;  15.6;  -2.70;  -999;   14.5;eor
  3137;19691201;19691231;   5;   1;   -0.3;  -2.0;   -4.1;    1.20;  7.04;  -999;    26.8;   3.7; -13.00;  -999;    5.9;eor
  3137;19700101;19700131;   5;   1;    1.3;  -0.2;   -2.0;    1.30;  7.52;  -999;    58.1;   6.7;  -7.50;  -999;   14.6;eor
  3137;19700201;19700228;   5;   1;    3.8;   1.1;   -1.4;    1.90;  6.32;  -999;    97.4;  10.3; -10.50;  -999;   17.2;eor
  3137;19700301;19700331;   5;   1;    7.6;   3.8;    0.8;    2.00;  5.36;  -999;    39.9;  15.5;  -5.70;  -999;    8.8;eor
  3137;19700401;19700430;   5;   1;   11.9;   7.8;    4.2;    2.00;  5.68;  -999;    55.0;  24.1;  -1.90;  -999;   12.4;eor
  3137;19700501;19700531;   5;   1;   18.3;  13.7;    9.4;    2.00;  5.60;  -999;    86.0;  25.6;   1.90;  -999;   19.3;eor
  3137;19700601;19700630;   5;   1;   24.9;  19.3;   13.9;    1.90;  3.68;  -999;    69.4;  31.2;   7.30;  -999;   30.5;eor
  3137;19700701;19700731;   5;   1;   22.6;  17.4;   12.7;    2.10;  5.44;  -999;   102.3;  29.0;   6.80;  -999;   27.0;eor
  3137;19700801;19700831;   5;   1;   24.5;  18.8;   14.2;    1.40;  4.64;  -999;    26.9;  30.4;   8.50;  -999;    8.8;eor
  3137;19700901;19700930;   5;   1;   20.2;  14.8;   10.3;    1.60;  3.92;  -999;    53.2;  24.4;   5.00;  -999;   15.7;eor
  3137;19701001;19701031;   5;   1;   13.9;  10.5;    7.7;    2.40;  5.76;  -999;    34.5;  21.2;  -0.70;  -999;    7.8;eor
  3137;19701101;19701130;   5;   1;    8.8;   6.3;    3.9;    1.80;  6.08;  -999;    28.3;  16.0;  -1.20;  -999;    5.5;eor
  3137;19701201;19701231;   5;   1;    3.6;   1.8;   -0.1;    1.40;  6.48;  -999;    46.8;  11.0; -10.10;  -999;   11.5;eor
  3137;19710101;19710131;   5;   1;    1.9;  -0.5;   -3.2;    1.20;  6.08;  -999;    28.6;   9.4; -13.00;  -999;    6.6;eor
  3137;19710201;19710228;   5;   1;    5.8;   3.3;    0.7;    1.40;  6.32;  -999;    12.2;   8.9;  -6.10;  -999;    5.5;eor
  3137;19710301;19710331;   5;   1;    6.9;   3.3;   -0.2;    1.70;  5.68;  -999;    15.4;  13.6;  -9.20;  -999;    3.6;eor
  3137;19710401;19710430;   5;   1;   17.3;  11.8;    6.9;    1.80;  3.28;  -999;    31.0;  25.5;   0.90;  -999;   12.0;eor
  3137;19710501;19710531;   5;   1;   21.6;  16.7;   12.7;    1.70;  4.88;  -999;    77.4;  28.8;   5.00;  -999;   24.7;eor
  3137;19710601;19710630;   5;   1;   20.5;  16.0;   12.6;    1.50;  5.68;  -999;   113.3;  26.5;   9.10;  -999;   23.7;eor
  3137;19710701;19710731;   5;   1;   26.2;  20.9;   15.8;    1.20;  2.96;  -999;    15.1;  33.0;   9.50;  -999;    3.8;eor
  3137;19710801;19710831;   5;   1;   25.3;  20.0;   14.5;    1.80;  4.08;  -999;    63.5;  33.0;  10.00;  -999;   19.4;eor
  3137;19710901;19710930;   5;   1;   19.9;  14.7;    8.6;    1.40;  3.92;  -999;    20.4;  26.0;   3.50;  -999;    8.6;eor
  3137;19711001;19711031;   5;   1;   15.7;  10.2;    5.7;    1.90;  2.80;  -999;    16.8;  21.0;   0.00;  -999;    8.6;eor
  3137;19711101;19711130;   5;   1;    7.7;   4.8;    1.7;    1.50;  5.28;  -999;    53.9;  14.5;  -4.80;  -999;   23.7;eor
  3137;19711201;19711231;   5;   1;    6.2;   4.3;    2.0;    1.30;  6.56;  -999;    11.8;  13.5;  -4.00;  -999;    7.2;eor
  3137;19720101;19720131;   5;   1;    2.0;   0.0;   -1.6;    1.40;  6.24;  -999;    25.5;   6.6; -10.50;  -999;    5.5;eor
  3137;19720201;19720229;   5;   1;    6.5;   4.1;    1.2;    1.20;  6.24;  -999;     7.2;  10.5; -10.40;  -999;    3.9;eor
  3137;19720301;19720331;   5;   1;   12.7;   7.3;    1.9;    1.50;  3.36;  -999;    36.5;  20.5;  -5.00;  -999;   14.7;eor
  3137;19720401;19720430;   5;   1;   13.7;   9.5;    5.3;    1.50;  5.04;  -999;    47.7;  22.5;  -1.00;  -999;    9.4;eor
  3137;19720501;19720531;   5;   1;   17.7;  13.0;    8.2;    1.50;  5.60;  -999;    71.9;  24.8;   4.00;  -999;   21.4;eor
  3137;19720601;19720630;   5;   1;   20.9;  16.2;   10.2;    1.10;  5.20;  -999;    81.1;  29.0;   6.50;  -999;   23.5;eor
  3137;19720701;19720731;   5;   1;   25.0;  19.9;   14.2;    1.20;  4.56;  -999;    55.1;  33.1;   8.00;  -999;   13.5;eor
  3137;19720801;19720831;   5;   1;   23.2;  18.0;   13.7;    1.40;  4.72;  -999;    62.0;  31.0;   9.50;  -999;   18.1;eor
  3137;19720901;19720930;   5;   1;   18.1;  12.8;    7.8;    1.30;  4.40;  -999;    30.8;  25.5;   2.00;  -999;   15.7;eor
  3137;19721001;19721031;   5;   1;   14.1;   8.8;    4.6;    1.50;  2.48;  -999;    18.7;  20.5;  -2.00;  -999;    8.5;eor
  3137;19721101;19721130;   5;   1;    7.1;   4.8;    2.6;    1.40;  6.72;  -999;    89.5;  13.0;  -2.40;  -999;   36.0;eor
  3137;19721201;19721231;   5;   1;    3.8;   1.3;   -1.1;    1.50;  5.36;  -999;     4.6;  11.0;  -8.40;  -999;    2.6;eor
  3137;19730101;19730131;   5;   1;    3.1;   1.2;   -0.8;    1.20;  6.72;  -999;    20.5;   8.0;  -9.80;  -999;    5.4;eor
  3137;19730201;19730228;   5;   1;    5.5;   2.7;    0.4;    1.70;  5.76;  -999;    13.5;   8.0;  -3.50;  -999;    2.7;eor
  3137;19730301;19730331;   5;   1;   11.1;   6.4;    2.0;    1.60;  4.48;  -999;     0.5;  19.4;  -4.10;  -999;    0.3;eor
  3137;19730401;19730430;   5;   1;   12.2;   7.9;    3.8;    2.00;  5.36;  -999;    23.5;  21.1;  -1.10;  -999;    3.5;eor
  3137;19730501;19730531;   5;   1;   20.0;  15.0;   10.2;    1.60;  4.24;  -999;    64.5;  25.9;   3.20;  -999;   23.1;eor
  3137;19730601;19730630;   5;   1;   24.4;  19.1;   13.2;    1.60;  4.24;  -999;    22.5;  32.5;   7.40;  -999;    8.9;eor
  3137;19730701;19730731;   5;   1;   24.8;  20.0;   15.1;    1.40;  4.80;  -999;    65.5;  32.6;  10.10;  -999;   10.7;eor
  3137;19730801;19730831;   5;   1;   27.0;  20.9;   15.2;    1.60;  2.96;  -999;    15.4;  32.5;   9.00;  -999;    4.3;eor
  3137;19730901;19730930;   5;   1;   22.4;  16.6;   11.6;    1.60;  3.68;  -999;    33.6;  32.5;   5.50;  -999;   12.8;eor
  3137;19731001;19731031;   5;   1;   13.3;   9.2;    5.8;    1.90;  4.96;  -999;    53.5;  21.2;  -1.20;  -999;   20.8;eor
  3137;19731101;19731130;   5;   1;    7.9;   4.9;    2.3;    2.00;  5.76;  -999;    50.5;  14.2;  -6.00;  -999;   10.1;eor
  3137;19731201;19731231;   5;   1;    3.9;   1.5;   -0.6;    2.00;  6.08;  -999;    42.4;  10.0; -13.90;  -999;    5.3;eor
  3137;19740101;19740131;   5;   1;    7.0;   4.8;    2.7;    1.80;  6.32;  -999;    31.9;  13.2;  -0.50;  -999;    6.4;eor
  3137;19740201;19740228;   5;   1;    7.9;   5.1;    2.4;    2.30;  5.92;  -999;    41.5;  15.1;  -1.50;  -999;   14.2;eor
  3137;19740301;19740331;   5;   1;   11.4;   7.9;    4.4;    1.90;  5.68;  -999;    50.8;  21.0;  -2.20;  -999;   10.8;eor
  3137;19740401;19740430;   5;   1;   16.4;  11.2;    5.9;    1.80;  2.48;  -999;    15.5;  23.1;   1.30;  -999;    5.6;eor
  3137;19740501;19740531;   5;   1;   18.2;  13.4;    8.0;    1.50;  4.00;  -999;    62.9;  25.8;   1.90;  -999;   16.7;eor
  3137;19740601;19740630;   5;   1;   21.6;  16.5;   11.1;    1.40;  4.32;  -999;    55.9;  28.0;   6.90;  -999;   10.5;eor
  3137;19740701;19740731;   5;   1;   22.5;  17.6;   12.6;    1.90;  5.04;  -999;    64.8;  30.0;   7.80;  -999;   22.2;eor
  3137;19740801;19740831;   5;   1;   25.0;  19.1;   14.1;    1.70;  3.92;  -999;    43.7;  36.4;  10.20;  -999;    9.6;eor
  3137;19740901;19740930;   5;   1;   20.0;  14.8;   10.4;    2.00;  4.64;  -999;    46.9;  27.9;   4.40;  -999;   13.5;eor
  3137;19741001;19741031;   5;   1;    9.6;   6.6;    4.5;    1.90;  6.96;  -999;   107.9;  13.5;  -0.60;  -999;   15.0;eor
  3137;19741101;19741130;   5;   1;    8.6;   5.9;    3.4;    1.60;  6.48;  -999;    49.5;  17.5;  -2.60;  -999;   12.8;eor
  3137;19741201;19741231;   5;   1;    8.6;   6.5;    4.3;    2.40;  6.88;  -999;    58.8;  14.2;  -1.60;  -999;    9.8;eor
  3137;19750101;19750131;   5;   1;    7.9;   5.4;    2.9;    1.90;  6.08;  -999;    61.8;  12.1;  -2.50;  -999;   13.6;eor
  3137;19750201;19750228;   5;   1;    7.4;   3.3;    0.1;    1.90;  2.80;  -999;    19.8;  13.1;  -3.40;  -999;    8.6;eor
  3137;19750301;19750331;   5;   1;    9.1;   5.3;    2.2;    1.80;  5.92;  -999;    51.1;  14.5;  -2.20;  -999;   13.5;eor
  3137;19750401;19750430;   5;   1;   13.5;   9.4;    5.6;    1.80;  4.64;  -999;    58.1;  25.0;  -1.40;  -999;   19.3;eor
  3137;19750501;19750531;   5;   1;   19.0;  13.9;    8.7;    2.00;  4.24;  -999;    32.3;  25.5;   3.60;  -999;   13.2;eor
  3137;19750601;19750630;   5;   1;   22.1;  17.5;   12.5;    1.90;  4.80;  -999;    64.5;  29.0;   4.40;  -999;   26.9;eor
  3137;19750701;19750731;   5;   1;   25.9;  20.9;   15.1;    1.60;  3.84;  -999;    67.6;  33.0;  10.00;  -999;   19.4;eor
  3137;19750801;19750831;   5;   1;   26.9;  21.3;   16.2;    1.80;  3.36;  -999;    75.8;  32.5;  12.20;  -999;   21.8;eor
  3137;19750901;19750930;   5;   1;   22.2;  16.8;   12.4;    1.70;  4.56;  -999;    47.1;  27.5;   8.00;  -999;   12.0;eor
  3137;19751001;19751031;   5;   1;   11.6;   8.6;    6.3;    2.00;  6.40;  -999;    25.6;  19.8;   0.50;  -999;    4.8;eor
  3137;19751101;19751130;   5;   1;    7.1;   4.5;    2.1;    1.90;  6.08;  -999;    57.8;  13.5;  -5.60;  -999;   21.8;eor
  3137;19751201;19751231;   5;   1;    4.2;   2.2;    0.2;    1.90;  6.40;  -999;    11.8;   9.5;  -8.80;  -999;    9.0;eor
  3137;19760101;19760131;   5;   1;    5.9;   3.7;    1.4;    3.10;  6.80;  -999;    68.3;  10.6; -12.60;  -999;    8.5;eor
  3137;19760201;19760229;   5;   1;    4.8;   2.3;    0.1;    1.90;  6.32;  -999;    24.0;  13.6;  -4.40;  -999;    9.8;eor
  3137;19760301;19760331;   5;   1;    8.8;   4.4;    0.5;    2.30;  3.52;  -999;    12.9;  19.4;  -7.00;  -999;    6.0;eor
  3137;19760401;19760430;   5;   1;   15.1;   9.8;    4.5;    2.10;  3.28;  -999;    15.6;  23.5;  -1.60;  -999;    7.4;eor
  3137;19760501;19760531;   5;   1;   21.7;  15.7;    9.3;    2.00;  3.68;  -999;    16.6;  30.5;   1.00;  -999;    3.6;eor
  3137;19760601;19760630;   5;   1;   26.7;  21.5;   14.6;    2.10;  2.80;  -999;    10.2;  34.2;   7.50;  -999;    9.0;eor
  3137;19760701;19760731;   5;   1;   28.3;  22.6;   16.4;    2.00;  3.92;  -999;    44.5;  35.5;   8.90;  -999;   16.9;eor
  3137;19760801;19760831;   5;   1;   25.2;  19.6;   13.4;    2.00;  3.92;  -999;     6.4;  30.0;   8.10;  -999;    2.8;eor
  3137;19760901;19760930;   5;   1;   19.4;  14.5;   10.4;    1.80;  5.12;  -999;    46.2;  24.0;   5.50;  -999;   10.9;eor
  3137;19761001;19761031;   5;   1;   14.9;  10.8;    7.9;    1.80;  5.20;  -999;    43.1;  24.5;   1.50;  -999;   13.4;eor
  3137;19761101;19761130;   5;   1;    8.5;   6.3;    4.1;    2.10;  6.56;  -999;    48.4;  13.5;  -1.80;  -999;    9.4;eor
  3137;19761201;19761231;   5;   1;    2.7;   0.4;   -1.5;    2.00;  5.52;  -999;    32.0;  11.8; -10.50;  -999;    7.0;eor
  3137;19770101;19770131;   5;   1;    4.4;   2.4;    0.8;    1.80;  6.64;  -999;    52.3;  12.0;  -3.10;  -999;    9.8;eor
  3137;19770201;19770228;   5;   1;    8.1;   5.4;    2.6;    1.90;  6.00;  -999;   102.2;  13.2;  -3.60;  -999;   18.4;eor
  3137;19770301;19770331;   5;   1;   12.7;   8.1;    3.9;    2.10;  4.40;  -999;    31.7;  19.0;  -4.60;  -999;    6.5;eor
  3137;19770401;19770430;   5;   1;   11.9;   7.8;    3.4;    2.70;  5.12;  -999;    43.8;  21.5;  -2.60;  -999;   10.4;eor
  3137;19770501;19770531;   5;   1;   18.5;  13.8;    8.8;    2.70;  3.92;  -999;    24.6;  26.8;   3.50;  -999;    6.9;eor
  3137;19770601;19770630;   5;   1;   21.6;  17.4;   13.0;    2.00;  5.20;  -999;    61.0;  32.5;   7.00;  -999;   11.9;eor
  3137;19770701;19770731;   5;   1;   23.9;  19.1;   13.7;    2.20;  4.16;  -999;    39.4;  31.0;   8.60;  -999;   18.8;eor
  3137;19770801;19770831;   5;   1;   22.7;  17.9;   13.6;    1.80;  4.88;  -999;   107.6;  29.0;  11.20;  -999;   19.4;eor
  3137;19770901;19770930;   5;   1;   19.1;  14.0;   10.0;    2.10;  4.40;  -999;    13.5;  26.5;   5.80;  -999;   10.4;eor
  3137;19771001;19771031;   5;   1;   14.7;  10.9;    7.7;    1.80;  6.32;  -999;    50.5;  21.6;   3.80;  -999;   20.6;eor
  3137;19771101;19771130;   5;   1;    9.3;   6.3;    3.7;    3.10;  5.92;  -999;    81.2;  17.5;  -6.40;  -999;   12.3;eor
  3137;19771201;19771231;   5;   1;    4.6;   2.9;    1.3;    2.50;  6.72;  -999;    59.7;  14.2;  -4.90;  -999;   13.4;eor
  3137;19780101;19780131;   5;   1;    4.5;   2.4;    0.7;    2.40;  6.08;  -999;    25.4;   8.8;  -3.20;  -999;    4.2;eor
  3137;19780201;19780228;   5;   1;    3.2;   0.8;   -1.7;    2.20;  6.48;  -999;    39.6;  13.8; -10.50;  -999;   11.3;eor
  3137;19780301;19780331;   5;   1;   10.9;   7.1;    3.8;    2.80;  5.68;  -999;    70.1;  18.5;  -1.50;  -999;   15.0;eor
  3137;19780401;19780430;   5;   1;   14.8;   9.7;    4.9;    2.50;  3.20;  -999;    40.2;  21.0;  -1.00;  -999;   16.5;eor
  3137;19780501;19780531;   5;   1;   17.7;  13.6;    9.4;    1.90;  5.04;  -999;   214.3;  28.0;   3.50;  -999;   81.5;eor
